id,sentence
1307,when i was about i worked in an office
1308,every morning there would be that little joke where anyone who arrived five minutes late would say morning and everyone would call back afternoon
1309,the next joke would come at about when the boss would take his coffee cup across to the sink to rinse it out
1310,every day hed say just going off to wash my thing ha ha ha
1311,and every day i wished i had the guts to wait five minutes say just going off to wash my thing then walk to the sink get my knob out and scrub it with a dishcloth
1312,like most office workers i never had any idea of the purpose of my office though the supervisor does his best to make out the job is extremely important when you first get there
1313,well its a pleasure to have you with us as a vital part of the team
1314,youll be sitting here with harold and every morning the newspapers will be delivered to your desk here
1315,now your job is to go through all those newspapers one by one very carefully indeed and colour in the os
1316,be very careful not to do the noughts in the sports pages and when youve finished hand them across to harold for authorisation
1317,and poor harold whos been there years will say cor blimey its like a madhouse in here sometimes
1318,we were in here until past seven one night you know
1319,the evening newspaper had a big article about yoko ono going up the orinoco you see
1320,recently for the first time since ive been commuting to an office again and i realise that id forgotten the most important aspect of the whole business
1321,it starts with getting the train which has been at least minutes late every day except once
1322,but a new trick has been added
1323,at london victoria the underground gets so crowded that a giant yellow light flashes and a siren wails with the sort of noise youd expect to hear if aliens invaded
1324,then a huge metal shutter is drawn across the entrance to stop anyone getting in for up to minutes and a crowd of several hundred builds up
1325,one morning someone lost it as if it was a trench in the first world war and yelled thats it iam going in
1326,and squeezed round the gap to charge through a line of security guards and make a break for it
1327,it felt like the rest of us should shout oh my god tommys cracked and the fool hes going over the top
1328,instead it was more like invasion of the body snatchers with the rest of us thinking donot fight it
1329,be like us and accept it then theres no more pain just a numbness thats quite pleasant once youare used to it
1330,and that way you become a commuter each days journey indistinguishable from the next so that you notice the tiniest differences
1331,aha i thought one day i must be slightly later than yesterday because the busker is at the end of hotel california whereas most days shes only just started
1332,but some things are different from before
1333,to get into this office involves a series of checks guards and airportstyle bag searches that make you wonder whether youve come to an underground military centre to work on a secret spaceship
1334,i saw someone whod worked there years being searched to see if they were carrying any forks because we have to be careful since september
1335,because you canot be sure that a middle manager hasnot been playing a long game slowly getting themselves promoted to reach a position where they could run amok with a fork in revenge for the israeli occupation of the west bank
1336,not only that but in order to repeat the havoc of september this unlikely operative of the berkshire faction of alqaida would need to have perfected the technique of getting offices to fly
1337,besides which inside the building is a huge canteen containing about fifty million forks
1338,once inside nothing can be done without a note or a permit or a laminated card
1339,a memo came round one morning to tell us that today between noon and one oclock you will receive a visit from the internal window cleaner
1340,you start to worry about saying iam just nipping to the toilet in case someone in authority says first youll need to go to the fourth floor and visit the slash department to get your khazi warrant validated
1341,in some ways office work is as classridden as anything from the 19thcentury because its main purpose appears to be to wreck your selfesteem
1342,the worst thing about spending all day being shunted from brokendown train to overcrowded tube to bureaucratic minimetropolis is how it makes you feel utterly worthless
1343,it makes you wonder whether sheep were originally superintelligent creatures who ruled the world but after a few centuries of being herded across fields in groups of several hundred one by one they all gave up and thought oh sod it i might as well stare in a gormless trance until someone mercifully sticks me in a stew
1344,if hell does exist i think it almost certainly contains a corner devoted to pointless discussions
1345,under satanic coercion the damned will be obliged to sit for eternity discussing whether nature is more important than nurture or whether screen violence leads to imitative behaviour
1346,and if youve behaved with particular vileness you will be forced to join the endless debate about the state of the british film industry
1347,quite a few people will be doing this voluntarily this week provoked by the bafta shortlist of nominations for best british film which this year includes some titles that seem to stretch the definition a little
1348,chris columbuss harry potter and robert altmans gosford park are packed with british alist talent but both are directed by americans and financed almost entirely with american money
1349,surely the sceptics will say this is the kind of smashandgrab raid that the best british film category was designed to prevent
1350,the award has always had a smack of the consolation prize as if it were one of those tried jolly hard stickers that the more anxious schools give out on sports day so that slow boys arenot discouraged
1351,but whats the point of cordoning off a section of the trophy table if hollywood can just lean over and rake in the cups
1352,baftas definition of britishness turns out to be pretty straightforward
1353,if you qualify for government tax relief as a british film then you qualify for this section
1354,since the rules are that a film only counts as british if more than per cent of its budget is spent in the united kingdom and more than per cent of the payroll goes to european and commonwealth talent you can see that theres a concept of nationality here that is more allembracing than that generally adopted by the uk immigration service
1355,but baftas approach to this matter strikes me as perfectly sensible or at least properly insouciant about an essentially trivial matter
1356,besides there really isnot a workable alternative
1357,while there might be a popular prejudice in favour of the who pays the piper approach to establishing national pedigree if the americans foot the bill then its an american movie it very quickly runs into trouble
1358,bridget joness diary for instance could credibly be claimed as a french movie by those lights since a large chunk of money came from studio canal
1359,follow the money and you could claim that peter greenaway makes dutch movies and ken loach spanish ones
1360,it doesnot help to call for the travel documents of the producer or director either
1361,is black hawk down a british film simply because ridley scott can walk through the fast track at heathrow passport control
1362,or should a room with a view be regarded as quintessentially indoamerican because its producer ismail merchant comes from bombay and its director james ivory from new york
1363,more importantly who cares apart from the production accountants who must squeeze every last drop out of the smallprint
1364,the truth is that the patrimony of a film amorphous and debatable is probably the least interesting thing about it
1365,cinema has always been a medium that thrived on the genius of immigrants in this country as much as in america
1366,what would hollywood have been without schmuel gelbfisch the young polish boy who later adopted the fabulously aspirational name sam goldwyn
1367,what would british cinema be without korda and pressburger
1368,to those questions we might legitimately add another one
1369,what would american cinema be without the legions of british economic migrants and gastarbeiters who do their time in the hollywood hills
1370,its time to recognise that britishness has been so successfully exported that britons can no longer claim a monopoly on its virtues
1371,of late i have begun cutting my own hair
1372,before this up until a few months ago i would go perhaps twice a month to my barber gino of marchmont street london wc1 to have my hair trimmed by clippers on a no setting with my beard cut slightly longer
1373,however for several years now ginos has been getting more and more popular
1374,i donot know if this has anything to do with a number of extremely attractive women from around the world working there
1375,is it a sort of timid mans lap dancing
1376,i couldnot say
1377,whatever the reason occasionally i would have to wait a long time before i would get to sit in the chair for the few minutes that it would take to have my own sparse bonce done
1378,now i am an extremely busy man a popular and gregarious individual who is surrounded by a large and vibrant family who keep me on the go as they say
1379,the fact that just at this moment i am sitting alone in a dingy basement apartment the dank room lit by a single light bulb on the day after boxing day dining on some stale crackers and able to devote the whole day to writing words to fill in for howard jacobson at a moments notice is merely a statistical anomaly
1380,whatever i felt i didnot have the time to sit around waiting my turn so while i was in spain i purchased a set of electric clippers and set about myself in the bathroom
1381,at first the result was a revelation to me as far as i could see my haircut was as good as i had been getting from the professionals over all these years
1382,my god
1383,i thought to myself ive been squandering seven pounds a month
1384,not to mention all the effort id put in to walking painfully up and down marchmont street leaning on a zimmer frame to qualify for the oap discount now revealed as a terrible waste of time
1385,my doityourself haircut seemed to be a confirmation of an idea that had been at the back of my mind since the time i started losing my hair to malepattern baldness
1386,a bald man like me often harbours resentment about spending money on tonsorial elaboration since it appears an essentially pointless exercise
1387,or sometimes we baldies can go the other way
1388,for example there was a previous editor of this newspaper who was as bereft of hair as i yet who would visit the society trimmer trevor sorbie on average about once a week which knowing the prices that sorbie charges must have worked out at about a hair
1389,so now i thought i was saving myself both time and money
1390,i had a neat haircut while freeing up the time i would have spent at the hair salon to do more important things like download different tones for my mobile from the internet and dribble spittle on the dining room table
1391,yet after a few days something strange happened to my previously uniform haircut and i suspect this is where the skill of the professional hairdresser lies
1392,where there seemed to be an evenly cropped skull there suddenly appeared clumps of ragged hair which i had missed when i had been peering in the mirror along with completely smooth irregularly shaped bald patches which took much longer to grow back than the surrounding hair bloody scars and cuts and long springy cablelike black hairs that sprouted from the dome of my pate
1393,and frankly god knows whats going on behind me
1394,the other day while i was walking past the dalston mosque in east london an angry crowd of worshippers began to form in my wake and a growing mob followed me for quite some distance muttering furious threats and imprecations until i was forced to jump on to a bus
1395,piecing together what they shouted at me afterwards led me to believe that with my clippers and a wobbly hand i may inadvertently have carved various foul obscenities in arabic script onto the back of my skull
1396,in the end i have nobody to blame but myself
1397,i thought that i didnot need anybody else i thought i could do it for myself i was arrogant and vain and as a result i am now forced to go out only at night to slink through the streets of bloomsbury with my hideous visage covered by a long black hooded cloak
1398,also since i have had time to dwell on it though i admit i am perhaps obsessed it strikes me that in the past few months isnot that in a way what the us has been doing cutting its own hair
1399,since september the us has in essence despite the convenient cloak of an alliance been acting on its own unilaterally with no recourse to the collective advice and wisdom of those who know a lot more about the situation than the us does or who will suffer the consequences of the uss actions
1400,at the moment we are in the first days of the new haircut everything looks uniform and smart but in the coming months there is no knowing what strange lumps and excrescences will appear what bald patches or ugly springy hairs will sprout what obscenities will be written
1401,or everything might turn out ok
1402,the fastfood giant mcdonalds was taken to court yesterday by dozens of people who claim to have been scalded by their hot drinks
1403,the victims most of whom are children claim that the cups used by mcdonalds were not suitable and that the tea and coffee was too hot the high court heard
1404,timothy horlock qc representing the group said children were particularly at risk from being scalded with at least claimants aged four or under at the time of the accident
1405,this is not surprising since according to the defendants own statistics per cent of accidents to their customers happen to children under mr horlock said
1406,he said the companys marketing strategy was designed to attract young customers
1407,he said many people did not realise the drinks served at mcdonalds were often far hotter than at home
1408,there was no expectation on the part of the general public that a burn from one of these drinks could result in injuries needing skin grafts mr horlock said
1409,mr horlock told the preliminary hearing that mcdonalds was aware of the danger and was negligent in not taking measures to protect its customers
1410,he said the average temperature of drinks served in mcdonalds machines ranged from 75c to 90c
1411,mcdonalds is contesting the action
1412,in it settled a case with a woman who claimed she suffered serious burns after spilling coffee bought from a mcdonalds in new mexico
1413,she was awarded 29m
1414,2m by a jury which was reduced to on appeal
1415,the hearing continues today
1416,the renaissance in childrens literature is turning out to be one of the most striking cultural characteristics of our times
1417,whether we are reassessing the achievements of the past as with the film of the lord of the rings or falling in love with current childheroes like harry potter there has never been another time when childrens literature could command such attention
1418,about six months ago i wrote on these pages that philip pullmans novel the amber spyglass would be a worthy winner of the booker prize
1419,in the event it didnot make the shortlist but it lived to fight another day
1420,on tuesday night pullman walked away with the whitbread prize
1421,that prize thrives on the neat concept of first dividing books up into categories novel of the year childrens book of the year and so on and then breaking down the categories for its overall prize
1422,that meant that these judges could give the award to philip pullman without being accused of dumbing down to the level of a childrens book
1423,peculiarly this still seems to be a very real fear
1424,although we are currently seeing such an unexpected outpouring of energy in literature for children many commentators are still afraid to admit that these books can stand alongside other literature
1425,novelists such as philip hensher and howard jacobson have mocked the adults who eagerly turn the pages of the harry potter books or even worse queue up to see the film without the excuse of a sevenyearold child by their side
1426,and when peter jacksons film of the lord of the rings was released sceptical critics such as mark lawson thomas sutcliffe and david sexton poured scorn on people who took their childish delights into adulthood
1427,they seem to believe that people who sink into tales that shrug off the adult world are absurd or even a bit dangerous
1428,in one critics words we are proof of the infantilisation of adult culture
1429,but these critics who are proud to be too sophisticated to enjoy a book where a bear talks or a dragon flies might be missing out
1430,they neednot be afraid that they will lose their critical edge if they let down their guard against childish things for an instant
1431,do we still have to spell it out
1432,it really is possible to like rowling and roth to enjoy pullman as well as proust
1433,what is endearing about the new breed of childrens writers is that they are firing a new bolt of energy into literature
1434,nave
1435,yes they may be nave
1436,but what they donot suffer from is the deadening claustrophobia of so much acclaimed literature for grownups
1437,readers who fell on hyped novels such as jonathan franzens the corrections or margaret atwoods the blind assassin only to find them imaginatively underpowered will know what i mean when i say that even the biggest novels today can seem much smaller than life
1438,still perhaps those novels honestly reflect the problematic aspects of our current condition whereas the childrens writers have the liberty of escapism
1439,that may be true
1440,but sometimes it is worth going on these journeys not just to escape but also to return
1441,iam sure iam not alone in saying that after stepping into rowlings world or into pullmans world both of which thrive on the staggeringly precise and sensual detailing of their fantasy universes i found that the everyday world had juddered a little
1442,without doubt they do lack other qualities that you look for in literature that isnot meant for children
1443,but still rowling and pullman can achieve that precious effect on the reader of tearing away the veils of familiarity and reawakening one to the oddness and beauty of ordinary life
1444,and lets not sidestep what is perhaps the most obvious point of these books appeal
1445,as with j k rowling pullman fulfils an often unassuaged longing in this secular age he describes a great battle between good and evil a battle where everything is at stake where you have to take sides
1446,for some people this is just too simple to be enjoyable
1447,they recognise that morality is always about shades of grey and they donot like being seduced into these grand images of deep black and dazzling white
1448,but i find this engagement with ethical themes intriguing
1449,and pullmans moral vision is the most refreshing ive seen in a childrens book for a long time because unlike so many others he does moral fervour without falling into a sub christian message
1450,on the contrary his work contains the most impassioned cry to accept the death of god since nietzsche
1451,no wonder christians have shied away from his books
1452,the amazon website where readers can post opinions contains hundreds of reviews from the united states many of them from parents who call his vision satanic and dark and terrifying and warn other families off them
1453,the same can be heard here
1454,claudia fitzherbert wrote in a newspaper yesterday christian parents beware his books can damage your childs faith
1455,indeed they can
1456,many writers who have tried to preach their atheism in their literature like writers who have tried to preach their religion have ended up weakening their vision
1457,but here the loss of faith is made vivid and energetic
1458,the thrust of the trilogy that is completed by the amber spyglass is to rerun the fall but this time sexuality and knowledge are good and authority is bad
1459,the priests and the church are the embodiment of evil
1460,the aim of the child protagonists is hardly unambitious it is to destroy the dream of the kingdom of heaven and instead to put ones faith in building the republic of heaven in ones own lifetime
1461,isnot this is a great vision for the world after september
1462,here we have a book that asks us to believe that we can build a new highly moral world without the precepts of religion
1463,sure pullman ends up having his cake and eating it
1464,after all a fantasy that includes angels witches embodied souls and the possibility of movement between parallel worlds is hardly a secular universe
1465,this is still a childrens book and it retains comforting childish elements so it can alleviate the dreariness of rationalism with magic flowers and talking bears
1466,nevertheless its fascinating that such a book has found such an audience now
1467,we have all learnt not to ask writers to give us any moral messages
1468,with most literature that works perfectly because it makes us alive to irony and imagination without boxing the work up with moral preconceptions
1469,but pullman is actually asking his readers to engage with him ethically as well as imaginatively
1470,he says wonderfully oldfashioned things like blake once wrote of milton that he was of the devils party without knowing it
1471,i am of the devils party and i know it
1472,pullman celebrates beliefs that should be central to the world we want to build now beliefs in equal sexual love in suspicion of authority in free thought and in a connection with the environment
1473,his sales and reputation suggest that many readers are absolutely entranced by fiction that can mint such brilliant coinage from the dusty moral currency of our age
1474,and even those people who deplore the socalled infantilisation of adult culture would go a long way to find anything else that has such power to make us think and wonder
1475,open a kitchen drawer in any home and they will spring out at you like a jack inthebox
1476,go to any beauty spot and you are sure to encounter a few trapped among the plants like giant insects or flapping noisily in the wind
1477,floating in the local river or blocking your nearest storm drain plastic carrier bags are an unsightly and environmentally degrading fact of modern life
1478,the irish government took action yesterday imposing a tax of cents 9p dubbed the plastax on singleuse plastic shopping bags payable by the shopper not the shop
1479,in britain supermarkets were considering whether the green levy might eventually cross the irish sea
1480,environmentalists meanwhile were estimating how far the annual consumption of billion bags would fall if it did and whether shoppers might change their habits if they had to pay for the environmental consequences of their actions
1481,the notion was given a tentative thumbsup last night by the secretary of state for the environment margaret beckett after a meeting in brussels with her european counterparts
1482,its an interesting idea she said
1483,we are in close touch with our irish colleagues on environmental issues and though its not something we have in mind we will watch the results of the irish initiative with interest
1484,there is no doubt that the irish republic has a problem with plastic bags
1485,the idea of a surcharge on every carrier bag whether given away or sold was first floated in but it has taken until now to implement
1486,even this introduction was delayed from january because the government feared that bringing in such a measure and the euro on the same day would be too much for irelands consumers to cope with
1487,irelands bag tax is expected to raise more than 100m annually which will be channelled into environmental schemes
1488,but bobby malloy the environment minister who first suggested the idea was clear about its aims
1489,he said yesterday the primary purpose of this levy is not to generate revenue but to change consumer behaviour
1490,i want to see a significant reduction in the use of plastic shopping bags and a subsequent reduction in the number of bags that end up as litter
1491,the only exemption in irelands shops and supermarkets are the socalled bags for life sold by many supermarkets for the equivalent of 10p which are replaced for free when they wear out
1492,indeed many irish supermarkets reported a brisk trade in these last weekend
1493,on this side of the irish sea a number of groups are watching developments closely
1494,the environmental group friends of the earth believes it could be significant
1495,foe spokesman mike childs said innovations like this will hopefully focus peoples mind on reusing plastic bags and reduce the amount of unnecessary waste that is so easily created
1496,we will follow its effectiveness with great interest
1497,it might seem obvious that if you charge people for something which they used to get free they will use it less
1498,the same logic underpins the proposals made a week ago by the commission for integrated transport to charge british drivers not for car ownership or petrol use but by road usage based on demand
1499,plastic bags can be recycled but only about
1500,per cent ever are despite schemes such as that operated by sainsburys which gives a 1p refund for every bag that is reused
1501,shredded and compacted they can also be used as bedding for roads and in the construction of buildings
1502,yet plastic bags represent only one part of the complex overall waste problem according to both environmental groups and those who make the bags
1503,at the british plastics federation the watchword is restraint
1504,the bpfs senior adviser on industrial issues marcia gick said a survey in australia found that cigarette butts caused four times more litter than plastic bags
1505,the survey was done by weight
1506,and she added the irish have a very different problem from us in the united kingdom
1507,they have a large rural population and a very bad record on waste collection and disposal
1508,the irish counterpart of the bpf lobbied unsuccessfully of course against the plastax
1509,now the bpf must consider whether it might arrive here although ms gick is quite confident that it will not
1510,the only other european state which taxes plastic bags is denmark which has a tax on all packaging and a similar problem to that of ireland with a big rural population and not enough recycling
1511,and there have been complaints from other european union states that the tax creates a distortion in the market and so is against eu rules
1512,however european states have found a variety of ways to encourage recycling
1513,in belgium supermarkets encourage reuse of their carrier bags by crediting shoppers with points on their loyalty cards
1514,in finland supermarkets pay a levy on the amount of plastic bags used with the proceeds funding recycling
1515,germany has been making advances in recycling for years
1516,in store chains there were ordered to pay a levy to a recycling company in return displaying the gruner punkt green dot on their products
1517,plastic bags have to be bought at the checkout for about 30p though environmentallyfriendly shoppers prefer cloth or wicker bags
1518,the dutch are keen on recycling their carrier bags
1519,they incinerate the bags in accordance with strict environmental rules and use the resulting energy to heat hospitals
1520,other states such as portugal and greece are like ireland laggards in the recycling stakes
1521,for members of the bpf any tax on carrier bags is sure to be bad news
1522,but environmental groups feel that they are absolutely the way to go setting up the way for a radical clash of objectives in the years ahead
1523,in fact for mr childs at friends of the earth taxing plastic bags barely begins to scratch the surface of the problem which in britain is huge but largely hidden from our daily sight just as we tuck those bags away in kitchen cupboards and drawers
1524,the problem is this by according to an eu directive that the uk has agreed to we must only send onethird of our waste to landfill
1525,that means either recycling or incinerating the other twothirds or since landfill space is running out especially in the southeast even more
1526,but incinerators are unpopular at least with the people who have to live near them
1527,so the answer is to recycle
1528,and britons do far too little of that
1529,our fear is that governments put forward ideas for problems which are highprofile but arenot part of a decent waste recycling strategy said mr childs
1530,the irish we hear want to burn all their waste to meet the directive so we think that this plastax is more like a diversion from what needs to be done and from their dirty waste disposal schemes
1531,and if you look at how much it would actually cost to introduce here you would have loads of civil service time taken up with consulting with shops and then drafting legislation and then with chasing shops to see how many plastic bags had been sold
1532,the plastax might actually turn out to be a profitable scheme for unscrupulous shopkeepers which will keep the irish customs excise on its mettle
1533,so what is the real solution
1534,friends of the earth say it is much closer to home than the checkouts ensure that every household has access to a quality doorstep recycling scheme
1535,at present we recycle per cent of our household waste
1536,while that has increased from per cent a few years ago it is still a long way from the per cent needed
1537,without decent recycling facilities people across the uk will continue living next door to polluting incinerators and filthy landfills says mr childs
1538,then you could charge people for the household waste that they donot recycle
1539,that has been introduced in the us and canada and has been very effective in getting people to cut down on their rubbish
1540,it encourages people to think more before they buy stuff with lots of packaging
1541,thats what we really need in this culture
1542,lesley monk a 51yearold from burnley explains to mark mackenzie why she and her team of huskies are going flat out to conquer the wastes of alaska
1543,while you are reading this lesley monk is taking her dogs for a walk
1544,sixteen of them in fact and not just for a quick onceroundthepark
1545,all being well the 51yearold personal trainer from lancashire is now one day into an mile trek across the frozen alaskan wilderness the only british competitor in this years iditarod the most demanding dogsled race on earth
1546,while the winner of an event billed as the last great race in the last great place will be sipping victory champagne in front of a roaring fire inside of days lesley and the other mushers can expect several weeks on the trail which will push them to the limits of their endurance
1547,polar bears fragile riverice and temperatures regularly below 60c are just some of the optional extras on a tour itinerary that requires sleep on the move as well as hours spent massaging weary canine shoulders and feet
1548,the race takes its name from the village of iditarod one of checkpoints along the way as competitors race from anchorage in the east of the state to nome in the west a rerun of an historic journey
1549,in a nome doctor wired anchorage pleading for medicine for an outbreak of diptheria
1550,with no other transport available teams of mushers transported the serum in a dramatic relay across the frozen tundra
1551,the patient was saved and conveniently for the logo writers the legend was born
1552,of which explains how for the third time in years a former hairdresser with a dysfunctional lung finds herself racing some of the hardiest backwoodsmen in north america across their own back yard
1553,lesleys first encounter with a husky alaskas working dog was with one owned by a friend she was visiting in new york in the mideighties
1554,in england we were living on a farm in a highly touristy area she explains on holiday we were greeted by this gentle dog that looked incredibly fierce
1555,deciding huskies were an excellent way to dissuade tourists from wandering up their drive lesley and her husband roy tracked down a breeder in britain
1556,the breeder explained the husky was a working dog and only let me take one away on condition that i worked it
1557,three times a week i would drive to the outskirts of leeds and run the dog with a team behind a cart
1558,the monks obsession with the highly intelligent breed saw their canine family swell to and eventually led them to alaska and via smaller qualifying races to lesleys first iditarod in
1559,i was a total rookie and was pretty overwhelmed by the whole thing she says
1560,i had one absolute dread that id finish last and be out there in the wilderness all on my own
1561,which is precisely what happened
1562,nineteen days after leaving anchorage having struggled to cope with the pace and physical demands of the race lesley crossed the finish line to claim the red lantern the wooden spoon
1563,i was devastated to finish so far back and i loathe talking about getting the red lantern
1564,but with hindsight it was the best thing that could have happened because now on the trail there are very few things that phase me
1565,her disappointment over her placing emphasises the fiercely competitive nature of the event
1566,lesleys next outing was in when she was forced to scratch after her sled and team went through thin ice attempting a river crossing
1567,the water was only thigh deep but my sled sank and the dogs were in the water getting tangled up in their gang lines
1568,the problem was compounded by the following teams who were jumping over us to get across and were getting tangled themselves
1569,while lesley insists there is camaraderie between the mushers competitors will only come to anothers aid if a situation is lifethreatening
1570,given that leading racers have also been known to confuse the chasing pack by removing trail markers as they pass this clearly isnot the london marathon
1571,but then in prize money is a hefty sum in outback alaska
1572,and bearing in mind that only four of this years field are of alaskan descent it seems is a lot money everywhere else
1573,the iditarod was first raced competitively in when it was won by dick wilmarth in days
1574,around a dozen dogs died through exhaustion the result of poor nutrition
1575,races since have had huge teams of vets and the death rate has fallen to below four dogs per thousand
1576,while the humane society of the us have been trying to get the race banned for many years race vets rightly contend that the death rate is about equal to that in a sedentary canine population
1577,and animal welfare has certainly progressed from centuries past when native alaskans tethered husky bitches in woodland to mate with local wolves
1578,if the wolf chose to mate with rather than eat his blind date the outcome would be a litter of working dogs with a wild toughness
1579,all the attention is focused on the dogs and nobody really cares about you lesley explains
1580,the rules state that the sled must have the capacity to carry an injured dog under cover as well as demanding one compulsory 24hour rest and two eighthour breaks at checkpoints
1581,these are on top of the camp breaks we take out on the trail
1582,people who donot know these animals have no idea what they are capable of
1583,their speed and stamina are breathtaking and if you get the right balance of personalities in your team you can really fly
1584,while the demands on the dogs are immense the demands on the mushers are equally daunting
1585,if the team is down for eight hours the dogs are resting but youare constantly working rubbing ointment into cuts on feet massaging joints preparing food says lesley
1586,when you set off youare exhausted and the dogs want to run like the wind
1587,and the treats in store back on the trail are many
1588,mushers need tremendous aerobic fitness to be able to scoot skateboard style with one leg on the sled for long distances
1589,should conditions become sticky scooting turns to oldfashioned running to maintain the most prized weapon in the mushers armoury momentum
1590,standing still for extended periods also places tremendous strain on the arms and back and should you take your eye off the trail at the wrong moment you could wind up with a smack in the chops from an overhanging branch
1591,and unless your screams carry across miles of wilderness youare in trouble
1592,yet despite the hazards lesley is undaunted
1593,i keep going back because i love it she says
1594,shopping sure but culture
1595,can this gulf state offer anything other than golf courses and gold souks
1596,wake up to a different view
1597,it is early in the morning
1598,i look out of the window and see below me the clear calm turquoise waters of the gulf
1599,above me the sky is already pale blue
1600,between the turquoise and the pale blue a haze of mother of pearl wreaths the city that stretches out from the shore in the pale silky colours of an expensive negligee
1601,the spires and towers of dubais astonishing architecture stretch up out of the mist like some fantastic palace from the arabian nights
1602,even what i later discover is an industrial installation looks like a fairytale fortress in this light
1603,its difficult to believe that it wonot melt away like a mirage or a vision
1604,vision
1605,its a key word here
1606,modern dubai exists you will be told thanks to the vision of sheikh rashid bin saeed al maktoum the father of the present ruler sheikh maktoum
1607,his farsightedness created a gulf state that is no longer dependent on the profits from oil but is a world centre of business and trade
1608,dubais visions come on a grand scale and they take physical shape with remarkable speed
1609,you want two manmade islands shaped like palm trees each with miles of coastline housing hotels luxury villas etc etc etc
1610,construction begins next year
1611,you want to turn a shopping mall into an entire city complete with parks childrens playgrounds hotels and apartments
1612,consider it done
1613,my vantage point for this dawn view of the city is a metre feet high hotel shaped like a boat and looking like a spinnaker
1614,it rises from the sea on a manmade island while a second hotel shaped like a cresting silver breaker lies like a bow wave beneath it
1615,this is the sevenstar burj al arab
1616,completed only three years ago it is already an icon
1617,it deserves iconic status i think
1618,its a beautiful building almost organic in feel once you are inside with its layers of floors rising up tier upon tier like the interior of a beehive or a strange seed pod
1619,at the top is what looks from a distance like a glass envelope the al muntaha restaurant with its stunning views across the gulf while below the hotel accessed by a submarine ride lift is the al mahara seafood restaurant whose walls encase vast aquaria
1620,to say that the interior of the burj is lavishly exotic is like saying that coco chanel designed the odd suit
1621,it is quite startlingly luxurious
1622,there are no rooms only suites of which mine was a very lowly variety
1623,it was about as big as my edwardian terraced house just a onebedroom suite you understand
1624,the bathroom toiletries are herms and you get given bottles and bottles of the stuff
1625,you can tell whos been staying at the burj they trail around in a cloud of faubourg
1626,everything is done by remote control including summoning the butler
1627,ours was called francis and he carefully explained how to use the interactive controls to open and close the curtains and so on
1628,of course i forgot all this the minute he left the room and spent about half an hour trying to open the livingroom curtains
1629,eventually i retired upstairs to bed to find that id opened the bedroom curtains instead
1630,the bedroom was so far away up an impressive curved marble staircase past a gigantic chandelier that i couldnot hear the hum of the mechanism
1631,the burj was a fabulous experience
1632,iam ashamed to say that i felt a tiny twinge of guilty relief when i transferred to the jumeirah beach hotel
1633,this is the one that looks like a cresting silver wave and its a very jolly place full of very jolly families doing very jolly beach holiday things
1634,the beach waiters even offer to clean your sunglasses for you and there is not a lager lout within miles
1635,as for the curtains they are operated by the usual pulley mechanism
1636,bliss
1637,it is early in the morning
1638,the sun is rising vast and red through the murk of an incipient sandstorm
1639,iam on my way to the oasis stables near the nad al sheba racecourse
1640,suddenly on the outskirts of this city of gold i see the ancient currency of arabia making its majestic way across the sands
1641,camels
1642,scores of them some ridden by tiny boys are heading for the camel racetrack a circuit so vast i cannot see the other side or even each end
1643,when the race is in progress the spectators have to follow it in a flotilla of fourwheel drives
1644,we halt as the camel caravans cross the road ahead with that distinctive swaying camel gait
1645,but if these are the sultans of swing the thoroughbreds at oasis are the sheikhs of the sport of kings aristocrats whose bloodlines are as ancient as their owners
1646,the oasis stables are part of the godolphin racing empire owned by the maktoum brothers sheikh rashids sons
1647,sheikh mohammed bin rashid almaktoum is the prime mover in the enterprise making history in the nineties by overwintering his britishbred horses in dubai and winning a string of classic victories
1648,we are shown around the stables by trainer nick robb
1649,nick is a world expert on racehorses but if he ever decided on an alternative career he would make a good living as a tour guide
1650,hes a natural
1651,his audience is rapt as he outlines the science that goes into making a horse run from a to b in the fastest possible time
1652,at the end of the stables tour we are taken to the racetrack to see the grandstand and tour the jockeys quarters and the stewards room
1653,this is where the dubai world cup the worlds richest horse race will be run on march
1654,entry to race meetings is free and theres no gambling
1655,but who needs a bet when you can watch the result of centuries of arab equine expertise come thundering down the track
1656,it is early in the morning
1657,a falcon hangs in the sky high above the desert before stooping in a heartstopping dive for its reward
1658,here and there arabian oryx nibble the shrubby plants that form defiant grey mats in the sand
1659,i bend down and rub the leaves between my fingers
1660,to my english gardening hands they feel bereft of any moisture or goodness
1661,but mitch our south african field guide assures me that the oryx thrive on their diet and points to where tiny yellow flowers have bloomed a response to a shortlived shower the night before
1662,falconry is an arab tradition the birds are pictured on the dubai currency the dirham
1663,in his book arabian sands about oman and the empty quarter the explorer wilfred thesiger describes hunting bustard with peregrine falcons on camelback accompanied by a pack of salukis
1664,he tells how an arab falconer could have a bird ready to hunt in a fortnight to three weeks
1665,at the al maha they have both peregrine and saker falcons and the birds are fed on quail bought from the supermarket
1666,the guests donot really want to see things being killed mitch says drily
1667,al maha means oryx and the resort is another vision made reality
1668,set in square miles of desert nature reserve it is designed to resemble a bedouin encampment
1669,even the oryx have appeared as if by the wave of a wand reintroduced after being hunted to extinction
1670,thesiger doesnot like the term bedouin he says its a double plural and the correct term is bedu
1671,he and his bedu of course accounted for quite a few oryx
1672,the general manager tony williams is a south african ecologist who believes refreshingly that the secret of running a successful hotel is good manners
1673,you should treat people as if they were a guest in your house he says
