id,sentence
brown.10471,"Religion , or the lack of it , will decide whether we use this power to build a brave new world of peace and abundance for all mankind , or whether we misuse this power to leave a world utterly destroyed ."
brown.10472,How can we have the wisdom to meet such a new and difficult challenge ? ?
brown.10473,We may feel pessimistic at the outlook .
brown.10474,"And yet there is a note of hope , because this same science that is giving us the power of the atom is also giving us atomic vision ."
brown.10475,"We are looking inside the atom and seeing there a universe which is not material but something beyond the material , a universe that in a word is not matter but music ."
brown.10476,And it is in this new vision of the atom that we find an affirmation and an invigoration of our faith .
brown.10477,Atomic energy
brown.10478,"To see this vision in perspective , we need first of all a clear idea of the magnitude of this new power from the atom ."
brown.10479,You know that I could hold right here in my hand the little chunk of uranium metal that was the heart of the bomb that dropped on Hiroshima .
brown.10480,It was only about the size of a baseball ; ;
brown.10481,"but packed in that metallic ball there was the explosive force of 20,000 tons of Aj ."
brown.10482,That is enough TNT to fill the tower of the Empire State Building ; ;
brown.10483,"and with the availability of bombs of that size , war became a new problem ."
brown.10484,Now we might have restricted the use of uranium bombs by controlling the sources of uranium because it is found in only a few places in the world .
brown.10485,But we had hardly started to adjust our thinking to this new uranium weapon when we were faced with the hydrogen bomb .
brown.10486,Hydrogen is just as plentiful as uranium is scarce .
brown.10487,We know that we have hydrogen in water ; ;
brown.10488,water is Af and the H stands for hydrogen ; ;
brown.10489,there is also hydrogen in wood and hydrogen in our bodies .
brown.10490,"I have calculated that if I could snap my fingers in one magic gesture to release the power of all the hydrogen in my body , I would explode with the force of a hundred bombs of the kind that fell on Hiroshima ."
brown.10491,"I won't try the experiment , but I think you can see that if we all knew the secret and we could all let ourselves go , there would be quite an explosion ."
brown.10492,And then think how little hydrogen we have in us compared with the hydrogen in Delaware Bay or in the ocean beyond .
brown.10493,"Salt water is still Af , the same hydrogen is there ."
brown.10494,And the size of the ocean shows us the magnitude of the destructive power we hold in our hands today .
brown.10495,"Of course , there is also an optimistic side to the picture ."
brown.10496,"For if I knew the secret of letting this power in my body change directly into electricity , I could rent myself out to the electric companies and with just the power in my body I could light all the lights and run all the factories in the entire United States for some days ."
brown.10497,"And think , if we all knew this secret and we could pool our power , what a wonderful public utility company we would make ."
brown.10498,"With just the hydrogen of our bodies , we could run the world for years ."
brown.10499,Then think of Delaware Bay and the ocean and you see that we have a supply of power for millions of years to come .
brown.10500,"It is power with which we can literally rebuild the world , provide adequate housing , food , education , abundant living for everyone everywhere ."
brown.10501,An octillion atoms
brown.10502,Now let us see where this power comes from .
brown.10503,"To grasp our new view of the atom , we have to appreciate first of all how small the atom is ."
brown.10504,I have been trying to make this clear to my own class in chemistry .
brown.10505,"One night there were some dried peas lying on our kitchen table , and these peas looked to me like a little group of atoms ; ;"
brown.10506,"and I asked myself a question : Suppose I had the same number of peas as there are atoms in my body , how large an area would they cover ? ?"
brown.10507,I calculated first that there are about an octillion atoms in the average human body ; ;
brown.10508,"that is a figure one with 27 ciphers , quite a large number ."
brown.10509,Then I calculated that a million peas would just about fill a household refrigerator ; ;
brown.10510,a billion peas would fill a small house from cellar to attic ; ;
brown.10511,a trillion peas would fill all the houses in a town of about ten thousand people ; ;
brown.10512,and a quadrillion peas would fill all the buildings in the city of Philadelphia .
brown.10513,"I saw that I would soon run out of buildings at this rate , so I decided to take another measure -- the whole state of Pennsylvania ."
brown.10514,"Imagine that there is a blizzard over Pennsylvania , but instead of snowing snow , it snows peas ; ;"
brown.10515,"so we get the whole state covered with peas , about four feet deep ."
brown.10516,You can imagine what it would look like going out on the turnpike with the peas banked up against the houses and covering the cars ; ;
brown.10517,Pennsylvania thus blanketed would contain about a quintillion peas .
brown.10518,But we still have a long way to go .
brown.10519,"Next we imagine our blizzard raging over all the land areas of the entire globe -- North America , South America , Europe , Asia , and Africa , all covered with peas four feet deep ; ;"
brown.10520,then we have sextillion peas .
brown.10521,"Next we freeze over the oceans and cover the whole earth with peas , then we go out among the neighboring stars , collect 250 planets each the size of the earth , and also cover each of these with peas four feet deep ; ;"
brown.10522,and then we have septillion .
brown.10523,Finally we go into the farthest reaches of the Milky Way ; ;
brown.10524,"we get 250,000 planets ; ;"
brown.10525,we cover each of these with our blanket of peas and then at last we have octillion peas corresponding in number to the atoms in the body .
brown.10526,So you see how small an atom is and how complicated you are .
brown.10527,A speck -- and space
brown.10528,"Now although an atom is small , we can still in imagination have a look at it ."
brown.10529,Let us focus on an atom of calcium from the tip of the bone of my finger and let us suppose that I swallow a magic Alice In Wonderland growing pill .
brown.10530,I start growing rapidly and this calcium atom grows along with me .
brown.10531,"I shoot up through the roof , into the sky , past the clouds , through the stratosphere , out beyond the moon , out among the planets , until I am over a hundred and fifty million miles long ."
brown.10532,"Then this atom of calcium will swell to something like a great balloon a hundred yards across , a balloon big enough to put a football field inside ."
brown.10533,"And if you should step inside of such a magnified atom , according to the physics of forty years ago , you would see circulating over your head , down at the sides , and under your feet , some twenty luminous balls about the size of footballs ."
brown.10534,"These balls are moving in great circles and ellipses , and are of course , the electrons , the particles of negative electricity which by their action create the forces that tie this atom of calcium to the neighboring atoms of oxygen and make up the solid structure of my finger bone ."
brown.10535,"Since these electrons are moving like planets , you may wonder whether there is an atomic sun at the center of the atom ."
brown.10536,"So you look down there and you see a tiny , whirling point about the size of the head of a pin ."
brown.10537,"This is the atomic sun , the atomic nucleus ."
brown.10538,"Even if the atom were big enough to hold a football field , this nucleus is still only about the size of a pinhead ."
brown.10539,It is this atomic nucleus that contains the positive charge of electricity holding these negatively charged electrons in their orbits ; ;
brown.10540,"it also contains nearly all the mass , and the atomic energy ."
brown.10541,"You may ask what else there is , and the answer is nothing -- nothing but empty space ."
brown.10542,"And since you are made of atoms , you are nothing much but empty space , too ."
brown.10543,"If I could put your body in an imaginary atomic press and squeeze you down , squeeze these holes out of you in the way we squeeze the holes out of a sponge , you would get smaller and smaller until finally when the last hole was gone , you would be smaller than the smallest speck of dust that you could see on this piece of paper ."
brown.10544,Someone has remarked that this is certainly the ultimate in reducing .
brown.10545,"At any rate , it shows us how immaterial we are ."
brown.10546,Music of the spheres
brown.10547,Now this 1920 view of the atom was on the whole a discouraging picture .
brown.10548,For we believed that the electrons obeyed the law of mechanics and electrodynamics ; ;
brown.10549,and therefore the atom was really just a little machine ; ;
brown.10550,and in mechanics the whole is no more than the sum of the parts .
brown.10551,"So if you are made of atoms , you are just a big machine ; ;"
brown.10552,"and since the universe is also made of atoms , it is just a supermachine ."
brown.10553,"And this would mean that we live in a mechanistic universe , governed by the laws of cause and effect , bound in chains of determinism that hold the universe on a completely predetermined course in which there is not room for soul or spirit or human freedom ."
brown.10554,And this is why so many scientists a half a century ago were agnostics or atheists .
brown.10555,Then came the scientific revolution in the late 1920's .
brown.10556,"A suggestion from Louis De Broglie , a physicist in France , showed us that these electrons are not point particles but waves ."
brown.10557,"And to see the meaning of this new picture , imagine that you can put on more powerful glasses and go back inside the atom and have a look at it in the way we view it today ."
brown.10558,"Now as you step inside , instead of seeing particles orbiting around like planets , you see waves and ripples very much like the ripples that you get on the surface of a pond when you drop a stone into it ."
brown.10559,These ripples spread out in symmetrical patterns like the rose windows of a great cathedral .
brown.10560,"And as the waves flow back and forth and merge with the waves from the neighboring atoms , you can put on a magic hearing aid and you hear music ."
brown.10561,It is a music like the music from a great organ or a vast orchestra playing a symphony .
brown.10562,"Harmony , melody , counterpoint symphonic structure are there ; ;"
brown.10563,"and as this music ebbs and flows , there is an antiphonal chorus from all the atoms outside , in fact from the atoms of the entire universe ."
brown.10564,"And so today when we examine the structure of our knowledge of the atom and of the universe , we are forced to conclude that the best word to describe our universe is music ."
brown.10565,"The Island of Nantucket , part of the State of Massachusetts , lies about thirty-one miles southeast of its mother State ."
brown.10566,Some of the Island is sand and is not suitable for living .
brown.10567,The Island folk have their living almost entirely from summer visitors ; ;
brown.10568,the rest is obtained from harbor scallops .
brown.10569,"During about three and a half months of the year , in the summer , there are three boats that run from the mainland to the Island carrying passengers , food , and cars ; ;"
brown.10570,"but the rest of the year only one boat is needed , which ties up at the mainland nights and makes the trip down to Nantucket in the daytime ."
brown.10571,"This is a fine trip , too , on a good day ."
brown.10572,"With Martha's Vineyard on one side and the open sea on the other , it makes an excellent trip of about three hours ."
brown.10573,To what extent and in what ways did Christianity affect the United States of America in the nineteenth century ? ?
brown.10574,How far and in what fashion did it modify the new nation which was emerging in the midst of the forces shaping the revolutionary age ? ?
brown.10575,"To what extent did it mould the morals and the social , economic , and political life and institutions of the country ? ?"
brown.10576,"A complete picture is impossible -- partly because of the limitations of space , partly because for millions of individuals who professed allegiance to the Christian faith data are unobtainable ."
brown.10577,Even more of an obstacle is the difficulty of separating the influence of Christianity from other factors .
brown.10578,"Although a complete picture cannot be given , we can indicate some aspects of life into which the Christian faith entered as at least one creative factor ."
brown.10579,At times we can say that it was the major factor .
brown.10580,What in some ways was the most important aspect was the impact individually on the millions who constituted the nation .
brown.10581,"As we have seen , a growing proportion , although in 1914 still a minority , were members of churches ."
brown.10582,Presumably those who did not have a formal church connexion had also felt the influence of Christianity to a greater or lesser extent .
brown.10583,Many of them had once been members of a church or at least had been given instruction in Christianity but for one or another reason had allowed the connexion to lapse .
brown.10584,"The form of Christianity to which they were exposed was for some the Protestantism of the older stock , for others the Protestantism of the nineteenth-century immigration ; ;"
brown.10585,"for still others , mostly of the nineteenth-century immigration , it was Roman Catholicism , and for a small minority it was Eastern Orthodoxy ."
brown.10586,"Upon all of them played the intellectual , social , political , and economic attitudes , institutions , and customs of the nation ."
brown.10587,Upon most of these Christianity had left an impress and through them had had a share in making the individual what he was .
brown.10588,Yet to determine precisely to what extent and exactly in what ways any individual showed the effects of Christianity would be impossible .
brown.10589,At best only an approximation could be arrived at .
brown.10590,To generalize for the entire nation would be absurd .
brown.10591,"For instance , we cannot know whether even for church members the degree of conformity to Christian standards of morality increased or declined as the proportion of church members in the population rose ."
brown.10592,"The temptation is to say that , as the percentage of church members mounted , the degree of discipline exercised by the churches lessened and the trend was towards conformity to the general level ."
brown.10593,Yet this cannot be proved .
brown.10594,We know that in the early part of the century many Protestant congregations took positive action against members who transgressed the ethical codes to which the majority subscribed .
brown.10595,"Thus Baptist churches on the frontier took cognizance of charges against their members of drunkenness , fighting , malicious gossip , lying , cheating , sexual irregularities , gambling , horse racing , and failure to pay just debts ."
brown.10596,"If guilty , the offender might be excluded from membership ."
brown.10597,"As church membership burgeoned , such measures faded into desuetude ."
brown.10598,But whether this was accompanied by a general lowering of the moral life of the membership we do not know .
brown.10599,What we can attempt with some hope of dependable conclusions is to point out the manner in which Christianity entered into particular aspects of the life of the nation .
brown.10600,We have already hinted at the fashion in which Christianity contributed to education and so to intellectual life .
brown.10601,"We will now speak of the ways in which it helped shape the ideals of the country and of the manner in which it stimulated efforts to attain those ideals through reform movements , through programmes for bringing the collective life to the nation to conformity to Christian standards , and through leaders in the government ."
brown.10602,Throughout the nineteenth century Christianity exerted its influence on American society as a whole primarily through the Protestantism of the older stock .
brown.10603,"By the end of the century the Roman Catholic Church was beginning to make itself felt , mainly through such institutions as hospitals but also through its attitude towards organized labour ."
brown.10604,"In the twentieth century its influence grew , as did that of the Protestantism of the nineteenth-century immigration ."
brown.10605,The American dream
brown.10606,The ideals of the country were deeply indebted to the Protestantism of the older stock .
brown.10607,"Thus `` America '' , the most widely sung of the patriotic songs , was written by a New England Baptist clergyman , Samuel Francis Smith ( 1808-1895 ) , while a student in Andover Theological Seminary ."
brown.10608,With its zeal for liberty and its dependence on God it breathed the spirit which had been nourished on the Evangelical revivals .
brown.10609,The great seal of the United States was obviously inspired by the Christian faith .
brown.10610,"Here was what was called the American dream , namely , the effort to build a structure which would be something new in history and to do so in such fashion that God could bless it ."
brown.10611,"Later in the century the dream again found expression in the lines of Katherine Lee Bates ( 1859-1929 ) , daughter and granddaughter of New England Congregational ministers , in her widely sung hymn , written in 1893 , `` America The Beautiful '' , with the words `` O beautiful for pilgrim feet whose stern impassioned stress a thoroughfare for freedom beat across the wilderness ."
brown.10612,"America , America , God mend thy every flaw , confirm thy soul in self control , the liberty in law ."
brown.10613,O beautiful for patriot dream that sees beyond the years thine alabaster cities gleam undimmed by human tears .
brown.10614,"America , America , God shed His grace on thee , and crown thy good with brotherhood from sea to shining sea '' ."
brown.10615,The American dream was compounded of many strains .
brown.10616,"Some were clearly of Christian origin , among them the Great Awakening and other revivals which helped to make Christian liberty , Christian equality , and Christian fraternity the passion of the land ."
brown.10617,Some have seen revivalism and the search for Christian perfection as the fountain-head of the American hope .
brown.10618,"Here , too , must be placed Unitarianism and , less obviously from Christian inspiration , Emerson , Transcendentalism , and the idealism of Walt Whitman ."
brown.10619,"We must also remember those who reacted against the dream as a kind of myth -- among them Melville , Hawthorne , and Henry James the elder , all of them out of a Christian background ."
brown.10620,Reform movements
brown.10621,"With such a dream arising , at least in part , from the Protestant heritage of the United States and built into the foundations of the nation , it is not surprising that many efforts were made to give it concrete expression ."
brown.10622,A number were in the nature of movements to relieve or remove social ills .
brown.10623,"Significantly , the initiation and leadership of a major proportion of the reform movements , especially those in the first half of the nineteenth century , came from men and women of New England birth or parentage and from either Trinitarian or Unitarian Congregationalism ."
brown.10624,Several of the movements were given a marked impetus by revivalism .
brown.10625,"Quakers , some from New England , had a larger share than their proportionate numerical strength would have warranted ."
brown.10626,"We do well to remind ourselves that from men and women of New England ancestry also issued the Church of Jesus Christ of Latter Day Saints , the Seventh Day Adventists , Christian Science , the American Board of Commissioners for Foreign Missions , the American Home Missionary Society , the American Bible Society , and New England theology ."
brown.10627,"The atmosphere was one of optimism , of confidence in human progress , and of a determination to rid the world of its ills ."
brown.10628,"The Hopkinsian universal disinterested benevolence , although holding to original sin and the doctrine of election , inspired its adherents to heroic endeavours for others , looked for the early coming of the Millennium , and was paralleled by the confidence in man's ability cherished by the Unitarians , Emerson , and the Transcendentalists ."
brown.10629,"We should recall the number of movements for the service of mankind which arose from the kindred Evangelicalism of the British Isles and the Pietism of the Continent of Europe -- among them prison reform , anti-slavery measures , legislation for the alleviation of conditions of labour , the Inner Mission , and the Red Cross ."
brown.10630,We cannot take the space to record all the efforts for the removal or alleviation of collective ills .
brown.10631,A few of the more prominent must serve as examples of what a complete listing and description would disclose .
brown.10632,Several were born in the early decades and persisted throughout the century .
brown.10633,Others were ephemeral .
brown.10634,Some disappeared with the attainment of their purpose .
brown.10635,Still others sprang up late in the century to meet conditions which arose from fresh stages of the revolutionary age .
brown.10636,The anti-slavery movement
brown.10637,"The movement to end Negro slavery began before 1815 and mounted after that year until , as a result of the Civil War , emancipation was achieved ."
brown.10638,Long before 1815 the Christian conscience was leading some to declare slavery wrong and to act accordingly .
brown.10639,"For example , in 1693 the Philadelphia Yearly Meeting of Friends declared that its members should emancipate their slaves and in 1776 it determined to exclude from membership all who did not comply ."
brown.10640,"In the latter year Samuel Hopkins , from whom the Hopkinsian strain of New England theology took its name , asked the Continental Congress to abolish slavery ."
brown.10641,"As we have seen , Methodism early took a stand against slavery ."
brown.10642,Beginning at least as far back as 1789 various Baptist bodies condemned slavery .
brown.10643,"After 1815 anti-slavery sentiment mounted , chiefly among Protestants and those of Protestant background of the older stock ."
brown.10644,"The nineteenth-century immigration , whether Protestant or Roman Catholic , was not so much concerned , for very few if any among them held slaves : they were mostly in the Northern states where slavery had disappeared or was on the way out , or were too poverty-stricken to own slaves ."
brown.10645,The anti-slavery movement took many forms .
brown.10646,"Benjamin Lundy ( 1789-1839 ) , a Quaker , was a pioneer in preparing the way for anti-slavery societies ."
brown.10647,It was he who turned the attention of William Lloyd Garrison ( 1805-1879 ) to the subject .
brown.10648,"Garrison , Massachusetts born of Nova Scotian parentage , was by temperament and conviction a reformer ."
brown.10649,"Chiefly remembered because of his incessant advocacy of `` immediate and unconditional abolition '' , he also espoused a great variety of other causes -- among them women's rights , prohibition , and justice to the Indians ."
brown.10650,"Incurably optimistic , dogmatic , and utterly fearless , in his youth a devout Baptist , in spite of his friendship for the Quaker poet John Greenleaf Whittier ( 1807-1892 ) he eventually attacked the orthodox churches for what he deemed their cowardly compromising on the slavery issue and in his invariably ardent manner was emphatically unorthodox and denied the plenary inspiration of the Bible ."
brown.10651,A marked impulse came to the anti-slavery movement through the Finney revivals .
brown.10652,"Finney himself , while opposed to slavery , placed his chief emphasis on evangelism , but from his converts issued much of the leadership of the anti-slavery campaign ."
brown.10653,Theodore Dwight Weld ( 1803-1895 ) was especially active .
brown.10654,Weld was the son and grandson of New England Congregational ministers .
brown.10655,As a youth he became one of Finney's band of evangelists and gave himself to winning young men .
brown.10656,"A strong temperance advocate , through the influence of a favorite teacher , Charles Stewart , another Finney convert , he devoted himself to the anti-slavery cause ."
brown.10657,A group of young men influenced by him enrolled in Lane Theological Seminary and had to leave because of their open anti-slavery position .
brown.10658,The majority then went to the infant Oberlin .
brown.10659,They and others employed some of Finney's techniques as they sought to win adherents to the cause .
brown.10660,"Weld contributed to the anti-slavery convictions of such men as Joshua R. Giddings and Edwin M. Stanton , enlisted John Quincy Adams , and helped provide ideas which underlay Harriet Beecher Stowe's Uncle Tom's Cabin ."
brown.10661,He shunned publicity for himself and sought to avoid fame .
brown.10662,"Wendell Phillips ( 1811-1884 ) , from a prominent Massachusetts family , in his teens was converted under the preaching of Lyman Beecher ."
brown.10663,"Although he later broke with the churches because he believed that they were insufficiently outspoken against social evils , he remained a devout Christian ."
brown.10664,"He was remembered chiefly for his fearless advocacy of abolition , but he also stood for equal rights for women , for opportunity for the freedmen , and for prohibition ."
brown.10665,"The anti-slavery movement and other contemporary reforms and philanthropies were given leadership and financial undergirding by Arthur Tappan ( 1786-1865 ) and his younger brother , Lewis Tappan ( 1788-1873 ) ."
brown.10666,Individuals possessing unusual gifts and great personal power were transmuted at death into awesome spirits ; ;
brown.10667,"they were almost immediately worshipped for these newer , even more terrible abilities ."
brown.10668,"Their direct descendants inherited not only their worldly fortunes , but also the mandate of their newfound power as spirits in the other half of the universe ."
brown.10669,Royal lineages could be based on extraordinary worldly achievements translated into eternal otherworldly power .
brown.10670,"Thus , the emperor could draw on sources not available to those with less puissant ancestors ."
brown.10671,But this eminence was not without its weighty responsibilities .
brown.10672,"Since he possessed more power in an interdependent universe of living beings and dead spirits , the emperor had to use it for the benefit of the living ."
brown.10673,"The royal ritual generated power into the other world : it also provided the living with a way to control the spirits , and bring their powers directly to bear on the everyday affairs of the world ."
brown.10674,Proper ritual observance at any level of society was capable of generating power for use in the spirit world ; ;
brown.10675,"but naturally , the royal ritual , which provided unusual control over already supremely powerful divine spirits , was held responsible for regulating the universe and insuring the welfare of the kingdom ."
brown.10676,This is the familiar system of `` cosmic government '' .
brown.10677,"The Chinese emperor , by proper observance of ritual , manifested divine powers ."
brown.10678,"He regulated the dualities of light and darkness , Yang and Yin , which are locked in eternal struggle ."
brown.10679,"By swaying the balance between them , he effected the alternation of the seasons ."
brown.10680,His power was so great that he even promoted and demoted gods according to whether they had given ear or been deaf to petitions .
brown.10681,"In this system , no man is exempt from obligations ."
brown.10682,"Failure in daily moral and ethical duties to one's family , outrages to community propriety , any departure from rigid standards of moral excellence were offenses against the dead ."
brown.10683,"And to offend the dead meant to incur their wrath , and thus provoke the unleashing of countrywide disasters ."
brown.10684,"The family home was , in fact , a temple ; ;"
brown.10685,and the daily duties of individuals were basically religious in nature .
brown.10686,The dead spirits occupied a prominent place in every hope and in every fear .
brown.10687,"The common belief was that there existed one moral order , which included everything ."
brown.10688,"The dead controlled the material prosperity of the living , and the living adhered to strict codes of conduct in order not to weaken that control ."
brown.10689,Men believed they could control nature by obeying a moral code .
brown.10690,"If the moral code were flouted , the proper balance of the universe would be upset , and the disastrous result could be floods , plague , or famine ."
brown.10691,"Modern Westerners have difficulty comprehending this fusion of moral and material , largely because in the West the historical trend has been to deny the connection ."
brown.10692,"Living in urban conditions , away from the deadweight of village constraint and the constrictions of a thatched-roof world view , the individual may find it possible , say , to commit adultery not only without personal misgivings , but also without suffering any adverse effects in his worldly fortunes ."
brown.10693,Basing action on the empirical determination of cause and effect provides a toughness and bravado that no powerful otherworldly ancestor could ever impart -- plus the added liberation from the constraint of silent burial urns .
brown.10694,"In China , the magical system par excellence was Taoism ."
brown.10695,"The Taoists were Quietist mystics , who saw an unchanging unity -- the Tao -- underlying all phenomena ."
brown.10696,"It was this timeless unity that was all-important , and not its temporary manifestations in the world of reality ."
brown.10697,The Taoists believed the unity could be influenced by proper magical manipulation ; ;
brown.10698,"in other words , they were actually an organization of magicians ."
brown.10699,Mahayana Buddhism was no exception to these prevailing magical concepts .
brown.10700,"After this form of Indian Buddhism had been introduced into China , it underwent extensive changes ."
brown.10701,"During its flowering in the sixth to the eighth centuries , Mahayana offered a supernatural package to the Chinese which bears no resemblance to the highly digested philosophical Zen morsels offered to the modern Western reader ."
brown.10702,"Mahayana had gods , and magic , a pantheon , heavens and hells , and gorgeously appareled priests , monks , and nuns , all of whom wielded power over souls in the other world ."
brown.10703,The self-realized Mahayana saint possessed superhuman powers and magic .
brown.10704,"The Mahayana that developed in the north was a religion of idolatry and coarse magic , that made the world into a huge magical garden ."
brown.10705,"In its monastic form , Mahayana was merely an organization of magic-practicing monks ( bonzes ) , who catered to the Chinese faith in the supernatural ."
brown.10706,"Nonmagical Confucianism was a secular , rational philosophy , but even with this different orientation it could not escape from the ethos of a cosmic government ."
brown.10707,Confucianism had its own magic in the idea that virtue had power .
brown.10708,"If a man lived a classical life , he need not fear the spirits -- for only lack of virtue gave the spirits power over him ."
brown.10709,But let us not be mistaken about Confucian `` virtue '' ; ;
brown.10710,"this was not virtue as we understand the word today , and it did not mean an abandonment of the belief in magic manipulation ."
brown.10711,"To the Confucian , `` virtue '' simply meant mastery and correct observance of three hundred major rules of ritual and three thousand minor ones ."
brown.10712,"Propriety was synonymous with ritual observance , the mark of a true gentleman ."
brown.10713,To live correctly in an interdependent moral and material universe of living and dead was decisive for man's fate .
brown.10714,"This , in brief , was the historical background out of which Zen emerged ."
brown.10715,"Promoters of Zen to the West record its ancestry , and recognize that Zen grew out of a combination of Taoism and Indian Mahayana Buddhism ."
brown.10716,"But the `` marvelous person '' that is supposed to result from Zen exhibits more Chinese practicality than Indian speculation -- he possesses magical powers , and can use them to order nature and to redeem souls ."
brown.10717,"Proponents of Zen to the West emphasize disproportionately the amount of Mahayana Buddhism in Zen , probably in order to dignify the indisputably magical Taoist ideas with more respectable Buddhist metaphysic ."
brown.10718,"But in the Chinese mind , there was little difference between the two -- the bonzes were no more metaphysical than a magician has to be ."
brown.10719,"Actually , Zen owes more to Chinese Quietism than it does to Mahayana Buddhism ."
brown.10720,"The Ch'an ( Zen ) sect may have derived its metaphysic from Mahayana , but its psychology was pure early Taoist ."
brown.10721,"This is well evidenced by the Quietist doctrines carried over in Zen : the idea of the inward turning of thought , the enjoinder to put aside desires and perturbations so that a return to purity , peace , and stillness -- a union with the Infinite , with the Tao -- could be effected ."
brown.10722,"In fact , the antipathy to outward ceremonies hailed by modern exponents as so uniquely characteristic of the `` direct thinking '' Zennist was a feature of Taoism ."
brown.10723,"So , too , was the insistence on the relativity of the external world , and the ideas that language and things perceived by consciousness were poor substitutes indeed for immediate perception by pure , indwelling spirit : the opposition of pure consciousness to ratiocinating consciousness ."
brown.10724,Zen maintains that cognitive things are only the surface of experience .
brown.10725,One of its features attractive to the West is its irreverence for tradition and dogma and for sacred texts .
brown.10726,One patriarch is supposed to have relegated sacred scriptures for use in an outhouse .
brown.10727,But this is not the spirit of self-reliant freedom of action for which the Westerner mistakes it .
brown.10728,"It is simply that in Taoist tradition -- as in all good mysticisms -- books , words , or any other manifestations that belong to the normal state of consciousness are considered only the surface of experience ."
brown.10729,The truth -- the Eternal Truth -- is not transmittable by words .
brown.10730,"Reality is considered not only irrelevant to the acquisition of higher knowledge , but a positive handicap ."
brown.10731,The technique of reality confusion -- the use of paradox and riddles to shake the mind's grip on reality -- originated with fourth and third century B.C. Chinese Quietism : the koan is not basically a new device .
brown.10732,It is important for an understanding of Zen to realize that the esoteric preoccupations of the select few cannot be the doctrine of the common man .
brown.10733,"In the supernatural atmosphere of cosmic government , only the ruling elite was ever concerned with a kingdom-wide ordering of nature : popular religion aimed at more personal benefits from magical powers ."
brown.10734,And this is only natural -- witness the haste with which modern man gobbles the latest `` wonder drug '' .
brown.10735,"Early Chinese anchoritism was theoretically aimed at a mystic pantheist union with the divine , personal salvation being achieved when the mystical recluse united with divine essence ."
brown.10736,But this esoteric doctrine was lost in the shuffle to acquire special powers .
brown.10737,"The anchorite strove , in fact , to magically influence the world of spirits in the same way that the divine emperor manifested his power ."
brown.10738,"Thus , the Mahayana metaphysic of mystical union for salvation was distilled down to a bare self-seeking , and for this reason , the mystic in Asia did not long remain in isolated contemplation ."
brown.10739,"As the Zen literature reveals , as soon as an early Zen master attained fame in seclusion , he was called out into the world to exercise his powers ."
brown.10740,The early Anchorite masters attracted disciples because of their presumed ability to perform miracles .
brown.10741,"Exponents of Zen often insist that very early Zen doctrine opposed the rampant supernaturalism of China , and proposed instead a more mature , less credulous view of the universe ."
brown.10742,"In support of this , stories from the early literature are cited to show that Zen attacks the idea of supernatural power ."
brown.10743,"But actually these accounts reveal the supernatural powers that the masters were in fact supposed to possess , as well as the extreme degree of popular credulity : `` Hwang Pah ( O Baku ) , one day going up Mount Tien Tai which was believed to have been inhabited by Arhats with supernatural powers , met with a monk whose eyes emitted strange light ."
brown.10744,They went along the pass talking with each other for a short while until they came to a river roaring with torrent .
brown.10745,"There being no bridge , the master had to stop at the shore ; ;"
brown.10746,but his companion crossed the river walking on the water and beckoned to Hwang Pah to follow him .
brown.10747,"Thereupon Hwang Pah said : `` If I knew thou art an Arhat , I would have doubled you up before thou got over there '' ! !"
brown.10748,"The monk then understood the spiritual attainment of Hwang Pah , and praised him as a true Mahayanist ."
brown.10749,( 1 ) ''
brown.10750,A second tale shows still more clearly the kind of powers a truly spiritual monk could possess : `` On one occasion Yang Shan ( Kyo-zan ) saw a stranger monk flying through the air .
brown.10751,"When that monk came down and approached him with a respectful salutation , he asked : `` Where art thou from '' ? ?"
brown.10752,"`` Early this morning '' , replied the other , `` I set out from India '' ."
brown.10753,"`` Why '' , said the teacher , `` art thou so late '' ? ?"
brown.10754,"`` I stopped '' , responded the man , `` several times to look at beautiful sceneries '' ."
brown.10755,"`` Thou mayst have supernatural powers '' , exclaimed Yang Shan , `` yet thou must give back the Spirit of Buddha to me '' ."
brown.10756,"Then the monk praised Yang Shan saying : `` I have come over to China in order to worship Manjucri , and met unexpectedly with Minor Shakya '' , and after giving the master some palm leaves he brought from India , went back through the air ."
brown.10757,( 2 ) ''
brown.10758,"In the popular Chinese mind , Ch'an ( Zen ) was no exception to the ideas of coarse magic that dominated ."
brown.10759,A closer look at modern Zen reveals many magical carryovers that are still part of popular Zen attitudes .
brown.10760,To the Zen monk the universe is still populated with `` spiritual beings '' who have to be appeased .
brown.10761,Part of the mealtime ritual in the Zendo consists in offerings of rice to the spiritual beings '' .
brown.10762,"Modern Zen presentation to the West insists on the anti-authoritarian , highly pragmatic nature of the Zen belief -- scriptures are burned to make fire , action is based on direct self-confidence , and so on ."
brown.10763,"This picture of extreme self-reliant individuation is difficult to reconcile with such Zendo formulas as : `` O you , demons and other spiritual beings , I now offer this to you , and may this food fill up the ten quarters of the world and all the demons and other spiritual beings be fed therewith ."
brown.10764,( 3 )
brown.10765,"Pope Leo 13 , on the 13th day of December 1898 , granted the following indulgences : `` An indulgence of three hundred days is granted to all the Faithful who read the Holy Gospels at least a quarter of an hour ."
brown.10766,A Plenary Indulgence under the usual conditions is granted once a month for the daily reading '' .
