id,sentence
586,they can help you out of detox but meaningful treatment depends on skilled counsellors
587,right now we have a chronic shortage of hospital places for those suffering from alcoholic illnesses
588,we dry out the drunks and put them back on the street and they come back again and again
589,many find their way into the criminal justice system
590,not just the street drunks banged away for being drunk and disorderly but also the businessmen and women hauled off to the cells because they've trashed the house or committed an assault the man who kills in the middle of a blackout
591,i normally rush for the door when i hear a politician or civil servant droning on about co-ordinated strategy
592,but the scale of damage being done by alcohol- related illness demands action across the widest range of areas
593,it means a huge increase in funding for alcoholism treatment and research and a willingness on the part of political leaders and the media to end the denial
594,we must talk about this stuff that kills so many bring the healthcare professionals the criminal justice system the media and the drinks industry into a public debate
595,to the millions caught in the middle of this nightmare something better is owed than the present dishonest shambles
596,our best scientists used to be confined to university research
597,now britain is profiting from their genius
598,some criticisms of britain come and go others seem impossible to shift
599,for nearly a century this country has lived with a sorry fact we have a disproportionate number of the worlds most inventive scientific minds but are truly terrible at exploiting them
600,but all that is becoming a thing of the past
601,the market bubble of 1999-2000 showed that science in all its forms has a huge capacity to excite
602,"small university- originated companies such as osmetech, which makes a hi-tech nose de novo pharmaceuticals which makes based medicine and the nano- technology researcher oxonica are just three that have sprung up and become the target of massive investment"
603,a wave of enthusiasm is washing over the uks academic scientific community as the belief grows that its work may finally see the commercial light of day
604,a lot of the problem has been structural
605,the scientific brains have traditionally been locked away in academic institutions
606,within britains top universities extraordinary advances in medical science engineering and computing have been made but found nowhere to go
607,in recent years the issue has been particularly acute in biotechnology where the pace of progress in gene and protein discovery and its application to medicine has outstripped all expectations
608,but now spurred partly by the stock-market success of a few high-profile companies vice chancellors have realised it is time to extract real value from their laboratory treasures
609,the market bubble may have burst but there are still plenty of venture capitalists ready to dish money out to good ideas and the academic world is playing its part
610,"the products of these collaborations are known as spin-outs, and they are fast becoming the pride and joy of the universities"
611,spin-out companies both small and large are emerging from their alma maters at the rate of more than 10 a month
612,two factors are at work
613,the first is that the government under fire for not making more of british research and fearing another 1960s-style brain drain has set up funding for the commercialisation of research in universities
614,the second is that the universities themselves have been even more energetic in setting up bodies to promote the spin-outs.
615,each has gone about it in a different way but among the top research faculties the results have been similar
616,"as peter hiscocks, director of the cambridge entrepreneurship centre cec says there has been an important change of culture and there is starting to be a real entrepreneurial spirit among academics"
617,a lot of it has been about giving scientists a confidence many of them did not have
618,"as the universities have embraced industry via the spin-outs, they have encountered many of the problems regularly faced by industry such as the ownership of intellectual property ip funding and equity distribution"
619,coping with these has become a crucial task for these newly formed enterprise bodies
620,oxford university has produced some of the highest-profile outs in recent years achieving a particular string of successes in biotechnology
621,"listed companies such as powderject oxford glycosciences and oxford biomedica fall into this category but have been joined more lately by outs such as oxford ancestors which uses dna links to track genealogy and oxford biosignals, which works in neuroscience"
622,oxfords success is largely due to its early adoption of spin-outs.
623,in 1988 the university set up isis a subsidiary devoted to finding ways to commercialise its research
624,as its director tom hockaday says though efforts have increased recently for 14 years isis has been helping scientists to spin out companies
625,most of our time is spent explaining to the university how industry works and to industry about how the university works
626,oxford has traditionally maintained ownership of all the ip created by its research departments and taken stakes in the spin-outs.
627,"very recently it adopted a unique partnership with a company called ip2ipo, a venture half owned by the investment bank beeson gregory"
628,in a deal struck last year oxford received 20m to build a new chemistry lab on the basis that ip2ipo would have the rights to 50 per cent of the value of any ip generated in the chemistry department over the next 15 years
629,the structure has already produced two advanced materials spin-outs: inhibox and pharminox.
630,cambridge meanwhile has adopted a different approach
631,"situated at the heart of silicon fen amid 1,500 hi-tech firms cambridge has long been a powerhouse of commercialised scientific research"
632,but much of it has arrived there without being closely tied to the university
633,its emphasis is on education it does not want to be seen to be pushing academics but is dedicated to making it easier for them if they want to go commercial
634,our mission is to build an entrepreneurial culture at cambridge university by teaching skills to the sort of people that will make ventures successful
635,we have signed up thousands of students to our 18 courses one of the most popular is the basics of building a business says cec director mr hiscocks.
636,for outs that take contracts out with the three- year-old cec the university helps with finding investors and arranging mentoring by some of its older success stories and takes a 3 per cent equity stake
637,now working at the rate of two deals a week cambridge has produced 120 outs over the past 10 years
638,two of the most famous are arm and autonomy which rapidly rose to the ranks of the ftse 100
639,"more recent outs include akubio, a ground-breaking technology that allows accurate virus detection from dirty blood samples"
640,one innovations faculty that is close to breaking even belongs to londons imperial college
641,its body imperial college innovations has produced 50 outs since 1997
642,as its director brian graves explains the ip belongs to the college at first
643,then once the spin- out is complete it is assigned to the new entity and imperial takes a chunk of equity
644,turbo genset the power generation company is among its most famous sons and ones to watch include powerlase and ceres in engineering and gene expression technologies in biotech
645,a similar approach has been taken at southampton university
646,its body the centre for enterprise and innovation cei has produced several highly commercial pieces of research and the flow of outs is rising fast
647,its director tony raven says we try to be pragmatic
648,if there is just one good idea we try to sell it to a company
649,but if the idea looks as though it will lead to a string of other ideas that can be commercialised we encourage the creation of a spin-out
650,photonics is the prime example
651,a very different but highly successful approach has come from umist in manchester
652,unlike other universities umist has set up its own venture style company to carry the scientific research through the whole process of incorporation
653,its chief executive clive rowland is firm some universities use a general ward approach with a consultant coming in every so often
654,we prefer an intensive care approach
655,we are on top of the project all the time and we accordingly have very few casualties
656,we dont like the sink or swim mentality
657,significantly researchers at umist own their ip from the outset
658,prime successes have been phototherapeutics a medical company and vics a pioneer of video imaging on mobile phones
659,the spin-out era is clearly upon us and many believe it could have enough impetus to blow away the traditional shortcomings of british industry's relationship with science
660,"as chris wright chief executive of ip2ipo, says this is the perfect time to be in the business of scientific and hi-tech spin-outs."
661,the government is ready industry is ready the academics are ready and the investors are ready
662,with most big companies admitting that the days of their final salary pension scheme are numbered many employees will find themselves with a smaller retirement income than they may have anticipated
663,ernst & young and iceland both recently closed their final salary schemes not only to new members but to future contributions from existing members
664,the schemes are thought too risky and expensive because of the poor performance of the stock market the rise in life expectancy and labours tax raid on pension funds since 1997
665,to ease the burden the government last week announced that it was relaxing the minimum funding requirement mfr which ensures that pension funds have enough cash to pay people on retirement
666,but much of the damage has already been done
667,in the past 10 years says the tuc the number of people in final salary plans has fallen by 1.8 million leaving just 3.8 million in the schemes
668,so what has happened to those who have lost their final salary benefits
669,"only 200,000 are likely to have transferred to money purchase schemes leaving 1.6 million fewer people with any form of occupational pension"
670,and with the recent acceleration in the closure of final salary schemes the real decline may be even higher
671,over the last decade both employers and the state have been shifting responsibility for pensions provision on to individual employees many of whom have no idea how poor they will be when they retire or simply do not have the spare cash to make the savings needed to build up a sufficient pension pot of their own says john monks tuc general secretary
672,final salary schemes guarantee that you will get a fixed proportion of your salary usually two- thirds in retirement
673,but when employers close them they are usually replaced with defined contribution - or money purchase - schemes which have no such guarantee
674,the final pension is not determined by final salary but by a combination of the performance of the underlying investments and annuity rates at retirement
675,they are much cheaper for employers as their contributions tend to be much lower while the employee takes on all the stock market risk
676,if you find yourself in this position much will depend on the benefits built up in your final salary scheme so far which should be safe
677,there are fears that those nearing retirement will be worst hit as they will have less time to do anything about the changes but if you have been a member of your final salary scheme for a long time the chances are that it will still make up a significant part of your pension
678,those likely to feel the greatest impact are employees in their late thirties or early forties
679,with final salary schemes the value of the employers contribution increases the older you get says adrian boulding pensions strategy director at legal & general
680,so at the age of 20 your employer might pay 5 per cent of salary increasing to 20 per cent by the age of 55
681,if you are turfed out of your final salary scheme into money purchase halfway through your career you will never get the high-value contribution
682,these people are really going to lose out and are most likely to need to top up their pensions
683,everybody's situation is different and it is a good idea to get independent financial advice
684,if you are on higher earnings with complex benefits arrangements you may be able to negotiate with your employer to fund this advice
685,most employers will offer a money purchase scheme in place of the final salary pension
686,if you have a choice do your sums carefully before accepting as it is likely to mean a huge loss for you
687,if you are offered the option of staying with the final salary scheme or moving over to a money purchase scheme as many firms are giving their staff you should stay put advises donna bradshaw director of independent financial adviser fiona price & partners
688,the money purchase scheme may have very high employer contributions but even so you are better off with the final salary scheme
689,if your only option is to join a money purchase scheme it is worth doing so as your employer will contribute
690,work out how much this will be and how much it will cost to replace the benefits you would have received as part of your final salary scheme such as life cover
691,compare this with how much you think you will need to live on in retirement
692,you will have to make up the shortfall which may be possible through additional contributions to your employers money purchase scheme
693,alternatively your company may have an additional voluntary contribution avc scheme that you can put money into
694,or you could opt for a style plan if you earn less than 30000 you can invest in a stakeholder alongside your money purchase scheme
695,what is important is to shop around advises mr boulding and find out which is the most attractive vehicle in terms of the charges and range of investments
696,the sangatte refugee camp has become the focus for the xenophobic tendency on this side of the channel
697,but the existence of the camp does not give rise to the nightly game of hopping at rail yards near the french tunnel entrance
698,as the chief executive of the refugee council said yesterday sangatte is a symptom not the cause of the pressure generated by people wanting to come to britain
699,asylum-seekers and economic migrants are desperate to get to these shores not because of the cornucopia of state benefits which are available they are not nor because we are unusually soft when it comes to enforcing immigration laws we are not but because we speak english and have a strong employment economy
700,the british should regard the modern siege of calais as a compliment and a potential benefit rather than a threat
701,this country can gain a great deal as it has in the past from the determination hard work and enterprise of immigrants
702,many of those refused refugee status should be invited to settle here and make a contribution to our economic and cultural life
703,there are always likely to be however more people who want to come than will be granted permission and so borders will have to be policed
704,as an island nation the practicalities are simpler than they are for other eu countries
705,but the saga of sangatte has shown that in immigration matters no country is an island
706,ideally a common immigration and asylum policy should be agreed at eu level
707,that would make a reality of the idea of european citizenship
708,sadly such an enforceable agreement is unlikely in the near future
709,however if david blunkett develops his plans to allow limited immigration - in addition to our duty of compassion towards those fleeing persecution - it will make it easier to control the riders and lorry- jumpers throughout the european transport network
710,if economic migrants are offered the prospect of legal entry they will be marginally less likely to resort to desperate means of entry
711,rather as basil fawlty couldnt stop talking about the war to his german guests so peter hain the minister for europe finds it almost impossible to stop talking about the euro even though he knows he shouldn't.
712,in a conversation with le figaro that can hardly fail to inflame the treasury mr hain has just floated a detailed timetable for potential british entry into the single currency pointing to a referendum in the spring and autumn of 2003
713,as it happens mr hains remarks were not part of some plot to soften up british opinion for entry
714,today jack straw travels to the hague to make an important speech on the future of european institutions
715,in it the foreign secretary will set out some of the latest british thinking in advance of the convention due to begin at the end of this month under the chairmanship of valery giscard d'estaing.
716,it was hardly in the interests of mr hain as the senior british representative on the convention to do anything to distract from his boss's focus on the daunting exercise in building in which he will be taking part
717,whats more mr hain didnt really confide in le figaro anything that isnt a very open secret in whitehall namely that a working hypothesis exists that would allow a referendum as early as spring 2003
718,and while what mr hain said wasnt really new some of what mr straw says today will be
719,true the intriguing idea of in effect a full-time president of the eu at the very least complementary to the commission president is floated as an option in terms so opaque as to be almost invisible
720,but others such as rotating the presidencies of the ministerial councils which cover subjects ranging from agriculture to the environment every two and a half years and making those council chairs an executive board responsible for the day-to-day running of the eu are substantive
721,and what will shine through is the british belief that it is the ministerial and prime ministerial councils that must be strengthened
722,while there are also ideas for entrenching the european parliaments rights of scrutiny it is the councils composed of representatives of elected national governments which in british eyes principally give the eu democratic legitimacy
723,but if mr hains style tic did not produce anything new it was a reminder if needed of how difficult it is to stay silent about what everyone agrees is by far the biggest decision the government will have to take in the coming year - whether to call a referendum on the euro
724,it does not reflect a change of policy which remains in favour of entry in principle but only if and when mr browns five economic tests are met
725,however what it does reflect perhaps subconsciously is a subtle but perceptible change in the weather
726,it always used to be said subject of course to the tests that mr blair would call a referendum on the euro if and when he thought he could win
727,that no longer has much meaning if it ever did
728,first it implies a greater detachment on the prime ministers part than is justified
729,by all accounts mr blair wants it enough to take what he believes is a justifiable risk
730,he isnt persuaded by the argument - shared by a few in downing street and many more in the treasury - that it would be better to wait until 2006 perhaps by which time the euro would be such a fact of life that the british people would sleepwalk into it
731,he is it is said much more sympathetic to the argument that to wait until then would sap britains credibility in europe would reduce perhaps fatally britains chances of filling the leadership vacuum in the eu and would make it more difficult to reshape policy not least to take one topical example on the rigid stability pact which gordon brown has rightly inveighed against
732,but above all he is said to be increasingly optimistic that he could win in 2003
733,whats more it looks as if mr blair is right
734,its not just that there is gradually increasing polling evidence that once the government - assuming it has the necessary support of mr brown - had recommended entry there could be a majority in favour
735,its also that further detailed preparatory work strongly reinforces it
736,in particular group research for britain in europe suggests that apart from a substantial hardcore minority of opponents the thirst for information on emu - and the publics willingness to take the government seriously as providers of it - is great just as with say aids or the millennium bug
737,i yield to no one in my scepticism of focus groups
738,but this is much in line with what any reporter on the road during the general election could hear with their own ears
739,self-declared opponents of entry if pushed would say first that they didnt know enough about it and secondly that no one is really making the case for it
740,the qualitative research suggests that some of the euro messages - from avoiding isolation to enjoying lower prices - play very powerfully
741,mr hain a veteran of the welsh referendum knows all this
742,one counter-argument is this supposing mr blair became unpopular and the referendum became one on his premiership rather as the french maastricht referendum was on fran�ois mitterand's record
743,well given that mr blairs popularity remains undented after the pounding he has had in the last few weeks its difficult to see how this would happen
744,in that sense ministers may be right when they say that the press may be less in touch than they are
745,that isnt to say a referendum would not be a gamble - albeit a sensible one
746,if the cabinet were to hold - an unprecedented event - a substantive meeting on the issue there would probably be a majority in favour of doing what mr blair wanted because he wanted it
747,margaret beckett appears to be a striking if tentative convert
748,but there are caveats
749,firstly there are strong ministerial voices arguing - for example - that an eu-wide interest rate could leave higher taxes or spending cuts as the only fighting weapon thus jeopardising all labours promises - an argument that could resurface in a referendum
750,secondly entry is not exactly a priority for other cabinet ministers
751,focused on their departments they arent yet geared up for the fight but the big caveat is mr brown
752,whether and how he moves from his present deep caution remains the most fascinating question in british politics
753,by all accounts the big meeting between the two is yet to happen
754,but while mr blair - whose enthusiasm is well attested - is a necessary condition he is not sufficient
755,now it is the chancellor who is both a necessary and sufficient condition for entry
756,there is a link between all this and mr straws speech even though he will not dwell on the euro
757,firstly because a europe on the lines that he will suggest could make entry more congenial to the doubters
758,but secondly because he will offer a robust defence of the eu and of pooling sovereignty to achieve domestic goals
759,but that should not disguise the central fact
760,the key issue is no longer so much one of agonising over whether the british people can wear it but of what is the dynamic within the government
761,there are more important things in life than cate blanchett's breasts but not many
762,all the australian film star had to do was turn up at the premiere of her new movie last week wearing a revealing dress and the column inches filled up as if by magic
763,admittedly blanchett was wearing a nice frock unlike most of the models who took part in london fashion week - skin jewellery and a bearded lady were two of this years highlights - but a photograph of her cupping her breasts was enough to prompt fevered speculation
764,had blanchett dropped a cup size so to speak as a result of pregnancy
765,the films producers must have been delighted as their star effortlessly extended the free publicity they had already received
766,the contemporary fascination with womens bodies is a gift to anyone who has something to sell
767,at the same time it is a strange feature of a culture that could reasonably be described as obsessed with breasts that we seem to know very little about them
768,i have not had children myself but even i know that childbirth produces physiological changes
769,so do the contraceptive pill and getting older which explains why the female population is buying bras in larger cup sizes than it did 20 years ago
770,yet blanchett's appearance in a low-cut dress prompted trawls though picture libraries for before and after photographs as well as confessions from other famous mothers who had experienced this alteration
771,it may be that in an era when womens breasts swell and shrink on the tables of cosmetic surgeons we have forgotten that changes in breast size are a natural phenomenon
772,to be fair almost as much excitement was generated last week by kylie minogue's bottom which was on show in a fetching dress at the brit awards
773,in recent weeks columnists have been wheeled out to explain why we like kylie so much more than britney spears she has even been hailed as a symbol of everything the taliban hated about the modern world
774,this is quite a weight for minogue's diminutive frame to bear and it suggests that the more womens bodies are on display the more they need explaining and decoding
775,of course this is something to do with the fact that most women dont look like blanchett or minogue and tend to be in a state of permanent anxiety about their appearance
776,we no longer know what natural women look like but movie stars and models are no more representative than the ordinary women who are involved in a daily struggle to control their weight
777,in that sense even the most perfect female body has become a plethora of signs pregnant with the prospect of its own disintegration famous women in their twenties are studied minutely for signs of cosmetic surgery anorexia weight gain or an unannounced pregnancy
778,the inspection is clinical enough when the women are young - blanchett is 32 and gave birth to her first child in december - but positively lethal when they get older
779,spotting the signs of ageing has become a spectator sport princess diana was only 36 when she died but royal watchers had already detected dimpled thighs while nicole kidman and jerry hall were both accused of committing the sin of cellulite last year
780,what is so unpleasant about all this is the atmosphere of blame in which it is carried out as though getting older is a lifestyle choice made by lazy women rather than a natural process
781,kylie may have a perfect bottom at 33 but she wont in 15 years time as columnists will delight in telling her
782,when bad people do evil things then those who profit most are other bad people its like they have a sort of arrangement with each other
783,we have already seen the israeli government of ariel sharon taking advantage of last tuesdays attacks in new york by invading palestinian areas and murdering their citizens more or less at random
784,of course with the impeccable instinct for public relations that palestinians have always shown some of the silly bastards allowed themselves to be taped celebrating the events at the world trade centre - theres one fat woman in ugly specs whose witless grinning gob will stay with me for a long time
785,but then 50 years of poverty humiliation and cruelty do not amazingly automatically make you into a good kind or sensible person
786,however i am left wondering given how much circumstances always seem to conspire against the entirely reasonable cause of the palestinian people whether they wouldnt be better off in the end just jacking the whole thing in giving up closing the business shutting up shop with the whole looking-for- justice thing because its not really working out is it
787,yasser arafat might be wise to issue a statement saying something like look lads weve given it a good go but every time we think were getting somewhere then some bloody thing happens which strengthens our enemies and puts us back to square zero
788,i mean i know our only crime in the first place was to be somewhere where a load of people from europe wanted to be but theres too many powerful forces ranged against us so all of your mates at the plo high command have decided were going to knock the whole protest on the head
789,from now on were going to let the israelis push us around steal our land destroy our homes and were going to let them do it without a bleat of protest
790,from now the fateh supreme council can be contacted via a bed and breakfast hotel in dover
791,see you around yasser hanan and all the gang
792,seeing the destruction wrought in the united states watching all the various odious factions scrambling for advantage unable to understand anything except their own twisted point of view made me think what a nasty dangerous species we really are
793,though human beings have the manual dexterity to manufacture all kinds of complex machines our brains dont seem to have evolved at the same pace as our fingers so that what we have in us is a creature with the basic mentality of a coyote but with the ability to create all manner of terrible weapons
794,a while ago the sunday times asked me to take part in selecting photographs taken from 50 years of the magnum photographic agency the theme was to be celebrating the human spirit
795,along with others i was to select six pictures and to write my comments in hand on the back for later publication in the magazine
796,however when i came to look at these black-and-white images what i saw was a species so in love with itself and totally blind to its faults
797,i remember i chose one image of mother theresa and wrote from what ive read about this woman she was a rather nasty piece of work
798,in this photo you can see the self-indulgent vanity shining out of her
799,as they say on the jerry springer show she think she all that but she aint
800,other pictures were meant to illustrate the supposed miracle of yet another child born to clog up the planet
801,funnily enough the sunday times chose not to print my pictures or my comments
802,all they wanted was gooey stuff about the indomitable human spirit the fantastic wonderful specialness of our maggoty little species they didnt want anybody wondering whether the planet wouldnt be a lot better off without us screwing it up
803,i know that james cameron and arnold schwarzenegger are currently working on the third in the terminator series of movies
804,maybe in this latest version the heroes should be skynet the computer that wants to wipe out mankind and cyberdyne systems manufacturers of the killer cyborgs
805,after a titanic struggle john connor the leader of the human resistance is defeated and our kind is wiped from the face of the earth
806,the machines convert themselves into singing cappuccino machines or fly off to explore other worlds or miniaturise themselves until they are the size of an atom and the planet that formerly housed us begins to heal itself
807,the rainforests start to regrow over the shattered landscape cute furry almost- extinct animals emerge to sniff the air and to repopulate the seas again teem with life the skies grow dark with birds
808,and maybe when you think about it george w bush might be arranging that situation for us right now
809,are tourists enticed by these attractions threatening their very existence
810,the two young lions took not the slightest interest in our arrival
811,they were playing on the jetty rolling over and tumbling into the water together entirely ignoring the human beings edging awkwardly round them
812,our party then had to step gingerly over hundreds of marine iguanas basking on the rocks strange creatures with richly coloured velvet coats looking like something between a giant lizard and a miniature dinosaur and found nowhere else on earth except here in the galapagos
813,a little further on were the blue-footed boobies birds with brilliant blue feet again unique
814,and then there were the flightless cormorants birds with vestigial wings who over the generations have lost the ability to fly because the nutrients at the shoreline are so rich they have no need to leave
815,the island of fernandina lies at the far western edge of the galapagos archipelago dominated by a volcano that last erupted only six years ago and home to some of the most remarkable wildlife in the world
816,it was late afternoon on one of the last days of the year and we had come ashore to scramble round the rough dark lava rocks of punta espinosa on the island
817,in the golden afternoon light with the moon rising above the volcanoes on isabela island across the strait we could be forgiven for thinking that we were guests in paradise
818,the creatures you see in the galapagos are remarkable in their rarity
819,they are even more so for their lack of fear
820,they dont run away
821,they carry on basking or playing or mating or incubating their eggs or fighting for territory with blissful disregard for human beings
822,it is as if you are walking into a david attenborough programme and finding that the real thing is even better than you ever imagined
823,the closeness of the living natural world in this environment of volcanic rock and sweeping beaches and sparse vegetation makes the galapagos experience special
824,the colours help too
825,"the intense black of the rock the startling blue of sea and sky the crimson of the mating frigate-birds, the yellow of the warblers the brilliant orange of the american oyster-catchers, the glistening silver of hundreds of dolphins swooping round your ship in the dawn light"
826,we spent eight days in all aboard a boat called tropic sun visiting all parts of the islands
827,we lived ate and slept on the boat and went ashore two or three times a day to walk the trails see the wildlife and snorkel in the sea
828,the boat was hardly the most luxurious experience wed ever had and was certainly not a centre of gastronomic excellence
829,but that really wasnt the point
830,it took us to the places we wanted to see and the expert guide we had who led us round the trails and explained the flora and fauna to us was the best we could possibly have wanted
831,you need not be an inveterate birdwatcher or naturalist to be captivated by what you see
832,you simply cannot help being taken over by a sense of wonder at this different and special world
833,darwins visit in 1835 aboard hms beagle lasted five times longer
834,he marvelled at the tortoises and the iguanas but it was the tiny finches that jolted his imagination most vividly
835,they are still called darwins finches in his honour
836,there are 13 different species of the finches across the islands our group managed to see five or six
837,the fascination is in the beaks
838,each species on each island has over time developed a differently shaped beak adapted to the vegetation and the competition in that particular location
839,these tiny birds with tiny distinctions helped to produce one of the greatest ever advances in the history of scientific thought
840,since darwin called these islands on the equator have struggled to maintain the fragile balance of their ecology
841,over the years the indigenous animal population has been under increasing threat from wayward fishermen or from feral dogs goats and rats escaping from human settlements or boats
842,recently the ecuador authorities started trying to eradicate the invading species and have now succeeded in freeing some entire islands from non-native creatures
843,a giant tortoise breeding programme is in place rearing infants in a protected environment at a time when they are at greatest risk and then returning them to the wild
844,and there are strict laws now in place against harming or destroying the wildlife - though only recently a group of 12 slain tortoises was discovered killed apparently for the japanese aphrodisiac market
845,the most serious ecological threat however is posed by the greatest economic boon the islands have ever had tourism
846,ninety boats ranging in size from 12 passengers to 100 do the rounds of the islands
847,and on the whole the schedules are managed well
848,the itineraries are staggered so that at most two or three boats might appear at one location at the same time
849,when you go ashore you have to be with a guide you cannot stray from the marked trails and you cannot touch the wildlife
850,one of the passengers on our boat was roundly and rightly chastised for stroking a young lion - an action with potentially fatal consequences for the lion because of the risk of rejection by the mother
851,in a country as poor as ecuador the temptation to increase the numbers of tourists is always there
852,we were told theres been a recent request for permission for a much larger boat to travel round the galapagos carrying some 500 passengers
853,i shudder to think what might happen if such a boat arrived at punta espinosa and disgorged everyone on to fernandina island at the same time
854,not only would the shock of a thousand tramping feet endanger the rock the sand and the teeming wildlife that depends on it but it would seriously degrade the quality of the visitors own experience
855,herein lies one of the oldest dilemmas about the evolution of tourism
856,we value and to want to visit the unique and fragile environments of the world
857,yet in visiting we risk destroying the very qualities that render those places so enticing
858,this is especially true where the rarity of the place is quite so marked as it is in the galapagos
859,responsible tourism lies in absolute respect for the location and its inhabitants
860,it lies in treading carefully wherever we go
861,it lies in ensuring that the economic contribution we make by going helps to conserve rather than to destroy
862,and it lies in developing the international networks protecting endangered species and world heritage so that they can make a difference on the ground
863,fortunately in the galapagos charles darwin would recognise much of what he saw if he returned today
864,it is our duty to ensure that he would recognise it again another two centuries hence
865,for the last three weeks there has been an utterly inexplicable rise in the prison population of about 600 prisoners a week
866,the words of martin narey the director-general of the prison service ought to prompt more than the customary political panic
867,"by this morning the prison population which seemed to have stabilised at around 45,000 in the late 1980s and early 1990s will have passed the 70,000 mark"
868,"although the causes of the surge of the past three weeks have baffled those who might know the underlying trend a rise in the number of prisoners of 5,000 since this time last year is utterly explicable and indeed was predicted"
869,prison policy in the uk has been an uphill slalom for the past half-century
870,politicians under pressure to do something about crime pass laws and write guidelines requiring more criminals to be imprisoned for more crimes for longer
871,every now and then however there is a crisis as the walls of our prisons begin to bow under the weight of numbers contained therein
872,politicians then scrabble around for tough alternatives to jail which they try to sell to a sceptical public educated only in a simple up logic that reached its conclusion in the jarring stupidity of michael howards prison works slogan
873,the building programme then catches up with the prison population and we resume the zig-zag which has given us the least successful prison policy in europe
874,the election of a labour government committed to being tough on the causes of crime was a chance to break this self- defeating sequence
875,unfortunately tony blairs first home secretary jack straw lacked the courage to seize it
876,david blunkett is a more adventurous figure and shows some signs of being willing to challenge the assumptions of the past but he still poses too often for the unitive gallery
877,at least he will have no difficulty in rejecting a demand from the prison governors association to take away from magistrates altogether the power to hand down custodial sentences
878,but will he use this crisis to ask deeper questions about why so many people are in prison and whether they should be
879,one of the causes of the rise in the prison population in the past seven years has been the growth of illegal drug use with crack cocaine a particular problem
880,this weeks suggestion that shock tactics should be used to discourage young people from trying heroin is off the point
881,information is important but the interplay between the desire to escape reality and addiction is more complex than a simple pavlovian model
882,medicalising addiction rather than keeping it in the criminal underworld offers the best hope both of controlling drug use and of limiting the effect on crime
883,if people who have problems with illegal drugs alcohol or mental health were taken out of our prisons there would be hardly anyone left
884,when it comes to the wider causes of crime however one of the best places to start is prison itself
885,with 58 per cent of inmates recorded as reoffending within two years of release prison clearly does not work
886,a brave home secretary would conclude that prison obviously reinforces many of the causes of crime
887,it breaks up families and usually gives prisoners nothing better to do than plan how not to get caught next time
888,all parties welcomed the woolf report of 1991 yet none has acted on it to improve the education service in prison
889,if schoolchildren can have life coaches why not prisoners
890,instead education management courses and anything constructive are often the first things to be cut when governors come under pressure to save money
891,our prison system is an affront to a civilised society as is witnessed by the number of legal actions brought by prisoners under the human rights act
892,even if the voters did not care about that they should care that it is a very expensive way of training criminals for more crime
893,many of the alternatives to prison may not result in much better reoffending rates but at least they are cheaper
894,mr blunkett should make the radically pragmatic case for the humane treatment of the nations criminals as a first step in tackling the causes of crime
895,heres something to chew over when pondering the growing problem of obese children
896,the fattest child in my daughters primary school class was also the cleverest
897,her mother came from kuala lumpur and latched onto me as a fellow eurasian when we waited to collect our children after school
898,far from being worried or embarrassed by hannah's humpty dumpty physique - at seven her daughter weighed close to 10 stone - she was obviously proud of what she called hannah's very good size
899,at break while the others played football hannah sat on a bench absorbed in the readers digest or the ladybird guide to the solar system steadily working her way through a family size pack of mini mars bars
900,she came to tea once and explained why although the individual galaxies were constricting the universe itself was expanding
901,she wanted to be an astronaut
902,i had just come back from a press trip to hawaii where one morning all of us apart from a midlands radio presenter called kenny had been taken by helicopter to see some spectacular waterfalls
903,kenny couldnt come because the tour guide said he was too fat and would upset the balance of the helicopter
904,id told the children about kenny and hoped they wouldnt bring it up
905,they didnt because believe it or not they really hadn't noticed hannah was overweight
906,hannah the clever one they'd say not hannah shes fat
907,i wish this story had a happy ending for theres no reason why stories about fat people shouldn't.
908,take kenny
909,from the neck down he looked like mr blobby but he had a surprisingly lean mean profile and a devastatingly sexy voice
910,women in the midlands wrote in every week to tell kenny how much they fancied him
911,when we got back from our waterfall trip we found him on the hotel terrace drinking beer and dealing with his fan mail
912,hannah im sure could have ended up as content as kenny but at 12 she was screwed up by the therapist her mother got hold of to help her lose weight
913,please note it wasnt hannah who wanted to look like kate moss it was her mother forcing her
914,from being a bright happy clever fat girl hannah became a depressed neurotic anorexic teenager who only read books about fashion and diets
915,i bumped into her mother the other day outside the post office
